"Country" "ccode" "Year" "Party_Regime" "Party" "Year_Founded" "Party_Age" "Year_in_Power" "Last_Year_of_Power" "Power_Change" "Competition" "Origin" "How_Power_Gained" "How_Power_Ended" "Democracy_Year_After" "Accession_to_Democracy" "Power_from_Independence" "Renaming" "Evolution" "Marxist" "Military" "Monarchy" "Violence" "Occupation" "Compet_Auth" "Compet_Parties" "Last_Before_Dem" "Next_Dem_Year" "Dem_Remains" "Dem_Competitive" "Dem_Power" "Dem_Remains_Any" "Dem_Competitive_Any" "Dem_Power_Any" "Dem_Years_Remains" "Dem_Years_Competitive" "Dem_Years_Power" "Military_Ally" "Governance" "Favors_Ethnic"
"6222" "Vietnam (South)" 817 1971 1 "National Social Democratic Front" 1969 2 1969 "1975" 0 0 "Dictator-Created" "Dictator-Created" "Revolution" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6223" "Vietnam (South)" 817 1972 1 "National Social Democratic Front" 1969 3 1969 "1975" 0 0 "Dictator-Created" "Dictator-Created" "Revolution" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6224" "Vietnam (South)" 817 1973 1 "National Social Democratic Front" 1969 4 1969 "1975" 0 0 "Dictator-Created" "Dictator-Created" "Revolution" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6225" "Vietnam (South)" 817 1974 1 "National Social Democratic Front" 1969 5 1969 "1975" 0 0 "Dictator-Created" "Dictator-Created" "Revolution" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6226" "Vietnam (South)" 817 1975 1 "National Social Democratic Front" 1969 6 1969 "1975" 1 0 "Dictator-Created" "Dictator-Created" "Revolution" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6227" "Vietnam (North)" 816 1954 1 "Vietnam Workers' Party (DLDV)" 1930 24 1954 "1975" 0 0 "Communist" "Revolution" "Continued" 0 0 1 NA 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6228" "Vietnam (North)" 816 1955 1 "Vietnam Workers' Party (DLDV)" 1930 25 1954 "1975" 0 0 "Communist" "Revolution" "Continued" 0 0 1 NA 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6229" "Vietnam (North)" 816 1956 1 "Vietnam Workers' Party (DLDV)" 1930 26 1954 "1975" 0 0 "Communist" "Revolution" "Continued" 0 0 1 NA 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6230" "Vietnam (North)" 816 1957 1 "Vietnam Workers' Party (DLDV)" 1930 27 1954 "1975" 0 0 "Communist" "Revolution" "Continued" 0 0 1 NA 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6231" "Vietnam (North)" 816 1958 1 "Vietnam Workers' Party (DLDV)" 1930 28 1954 "1975" 0 0 "Communist" "Revolution" "Continued" 0 0 1 NA 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6232" "Vietnam (North)" 816 1959 1 "Vietnam Workers' Party (DLDV)" 1930 29 1954 "1975" 0 0 "Communist" "Revolution" "Continued" 0 0 1 NA 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6233" "Vietnam (North)" 816 1960 1 "Vietnam Workers' Party (DLDV)" 1930 30 1954 "1975" 0 0 "Communist" "Revolution" "Continued" 0 0 1 NA 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6234" "Vietnam (North)" 816 1961 1 "Vietnam Workers' Party (DLDV)" 1930 31 1954 "1975" 0 0 "Communist" "Revolution" "Continued" 0 0 1 NA 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6235" "Vietnam (North)" 816 1962 1 "Vietnam Workers' Party (DLDV)" 1930 32 1954 "1975" 0 0 "Communist" "Revolution" "Continued" 0 0 1 NA 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6236" "Vietnam (North)" 816 1963 1 "Vietnam Workers' Party (DLDV)" 1930 33 1954 "1975" 0 0 "Communist" "Revolution" "Continued" 0 0 1 NA 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6237" "Vietnam (North)" 816 1964 1 "Vietnam Workers' Party (DLDV)" 1930 34 1954 "1975" 0 0 "Communist" "Revolution" "Continued" 0 0 1 NA 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6238" "Vietnam (North)" 816 1965 1 "Vietnam Workers' Party (DLDV)" 1930 35 1954 "1975" 0 0 "Communist" "Revolution" "Continued" 0 0 1 NA 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6239" "Vietnam (North)" 816 1966 1 "Vietnam Workers' Party (DLDV)" 1930 36 1954 "1975" 0 0 "Communist" "Revolution" "Continued" 0 0 1 NA 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6240" "Vietnam (North)" 816 1967 1 "Vietnam Workers' Party (DLDV)" 1930 37 1954 "1975" 0 0 "Communist" "Revolution" "Continued" 0 0 1 NA 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6241" "Vietnam (North)" 816 1968 1 "Vietnam Workers' Party (DLDV)" 1930 38 1954 "1975" 0 0 "Communist" "Revolution" "Continued" 0 0 1 NA 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6242" "Vietnam (North)" 816 1969 1 "Vietnam Workers' Party (DLDV)" 1930 39 1954 "1975" 0 0 "Communist" "Revolution" "Continued" 0 0 1 NA 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6243" "Vietnam (North)" 816 1970 1 "Vietnam Workers' Party (DLDV)" 1930 40 1954 "1975" 0 0 "Communist" "Revolution" "Continued" 0 0 1 NA 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6244" "Vietnam (North)" 816 1971 1 "Vietnam Workers' Party (DLDV)" 1930 41 1954 "1975" 0 0 "Communist" "Revolution" "Continued" 0 0 1 NA 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6245" "Vietnam (North)" 816 1972 1 "Vietnam Workers' Party (DLDV)" 1930 42 1954 "1975" 0 0 "Communist" "Revolution" "Continued" 0 0 1 NA 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6246" "Vietnam (North)" 816 1973 1 "Vietnam Workers' Party (DLDV)" 1930 43 1954 "1975" 0 0 "Communist" "Revolution" "Continued" 0 0 1 NA 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6247" "Vietnam (North)" 816 1974 1 "Vietnam Workers' Party (DLDV)" 1930 44 1954 "1975" 0 0 "Communist" "Revolution" "Continued" 0 0 1 NA 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6248" "Vietnam (North)" 816 1975 1 "Vietnam Workers' Party (DLDV)" 1930 45 1954 "1975" 1 0 "Communist" "Revolution" "Continued" 0 0 1 NA 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6249" "Vietnam " 818 1976 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 46 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6250" "Vietnam " 818 1977 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 47 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6251" "Vietnam " 818 1978 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 48 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6252" "Vietnam " 818 1979 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 49 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6253" "Vietnam " 818 1980 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 50 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6254" "Vietnam " 818 1981 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 51 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6255" "Vietnam " 818 1982 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 52 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6256" "Vietnam " 818 1983 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 53 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6257" "Vietnam " 818 1984 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 54 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6258" "Vietnam " 818 1985 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 55 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6259" "Vietnam " 818 1986 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 56 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6260" "Vietnam " 818 1987 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 57 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6261" "Vietnam " 818 1988 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 58 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6262" "Vietnam " 818 1989 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 59 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6263" "Vietnam " 818 1990 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 60 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6264" "Vietnam " 818 1991 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 61 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6265" "Vietnam " 818 1992 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 62 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6266" "Vietnam " 818 1993 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 63 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6267" "Vietnam " 818 1994 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 64 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6268" "Vietnam " 818 1995 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 65 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6269" "Vietnam " 818 1996 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 66 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6270" "Vietnam " 818 1997 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 67 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6271" "Vietnam " 818 1998 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 68 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6272" "Vietnam " 818 1999 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 69 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6273" "Vietnam " 818 2000 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 70 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6274" "Vietnam " 818 2001 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 71 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6275" "Vietnam " 818 2002 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 72 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6276" "Vietnam " 818 2003 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 73 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6277" "Vietnam " 818 2004 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 74 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6278" "Vietnam " 818 2005 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 75 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6279" "Vietnam " 818 2006 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 76 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6280" "Vietnam " 818 2007 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 77 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6281" "Vietnam " 818 2008 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 78 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6282" "Vietnam " 818 2009 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 79 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6283" "Vietnam " 818 2010 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 80 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6284" "Vietnam " 818 2011 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 81 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6285" "Vietnam " 818 2012 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 82 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6286" "Vietnam " 818 2013 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 83 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6287" "Vietnam " 818 2014 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 84 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6288" "Vietnam " 818 2015 1 "Vietnam Workers' Party (DLDV) / Communist Party of Vietnam (DCSV)" 1930 85 1976 "N" 0 0 "Communist" "Revolution" "N/A" 0 0 1 "1976" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6289" "Yemen (North)" 678 1940 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6290" "Yemen (North)" 678 1941 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6291" "Yemen (North)" 678 1942 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6292" "Yemen (North)" 678 1943 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6293" "Yemen (North)" 678 1944 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6294" "Yemen (North)" 678 1945 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6295" "Yemen (North)" 678 1946 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6296" "Yemen (North)" 678 1947 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6297" "Yemen (North)" 678 1948 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6298" "Yemen (North)" 678 1949 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6299" "Yemen (North)" 678 1950 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6300" "Yemen (North)" 678 1951 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6301" "Yemen (North)" 678 1952 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6302" "Yemen (North)" 678 1953 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6303" "Yemen (North)" 678 1954 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6304" "Yemen (North)" 678 1955 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6305" "Yemen (North)" 678 1956 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6306" "Yemen (North)" 678 1957 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6307" "Yemen (North)" 678 1958 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6308" "Yemen (North)" 678 1959 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6309" "Yemen (North)" 678 1960 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6310" "Yemen (North)" 678 1961 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6311" "Yemen (North)" 678 1962 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6312" "Yemen (North)" 678 1963 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6313" "Yemen (North)" 678 1964 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6314" "Yemen (North)" 678 1965 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6315" "Yemen (North)" 678 1966 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6316" "Yemen (North)" 678 1967 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6317" "Yemen (North)" 678 1968 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6318" "Yemen (North)" 678 1969 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6319" "Yemen (North)" 678 1970 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6320" "Yemen (North)" 678 1971 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6321" "Yemen (North)" 678 1972 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6322" "Yemen (North)" 678 1973 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6323" "Yemen (North)" 678 1974 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6324" "Yemen (North)" 678 1975 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6325" "Yemen (North)" 678 1976 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6326" "Yemen (North)" 678 1977 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6327" "Yemen (North)" 678 1978 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6328" "Yemen (North)" 678 1979 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6329" "Yemen (North)" 678 1980 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"6330" "Yemen (North)" 678 1981 0 "N" NA NA 1940 "1990" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
